UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,FAXTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
186131,"Princeton University","1 Nassau Hall","Princeton","NJ","08544-0070",34, 2,"Christopher L. Eisgruber","President","6092583000"," ","210634501","00262700",1,"www.princeton.edu"," "," "," ","www.princeton.edu/admission/financialaid/estimator/",2,1,2,9,1,1,12,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,15,8,15,12,5,14,15,2,3,45940,1,408,-2,2," ","-2",34021,"Mercer County",3412,-74.663708,40.348496
186186,"Rabbinical College of America","226 Sussex Ave","Morristown","NJ","07960",34, 2,"Rabbi Moshe Herson","CEO","9732679404"," ","226017975","00860900",1,"www.rca.edu/"," "," "," ","sites.google.com/site/rabbinicalcollegeofamerica/",2,1,2,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,2,-2,51,2,1,35620,1,408,-2,2," ","-2",34027,"Morris County",3411,-74.502182,40.811385
186201,"Ramapo College of New Jersey","505 Ramapo Valley Rd","Mahwah","NJ","07430-1680",34, 2,"Dr. Peter Mercer","President","20168475007500","2016847960","521558006","00934400",1,"www.ramapo.edu","www.ramapo.edu/admissions/index.html","ww2.ramapo.edu/admissions/finaid/index.aspx","www.ramapo.edu/common/","www.finaid.org/calculators/",1,1,1,7,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,19,7,6,13,3,14,32,2,3,35620,1,408,-2,1,"State of New Jersey","134020",34003,"Bergen County",3405,-74.116384,41.007523
186274,"Robert Fiance Beauty Schools-Perth Amboy","312 State St","Perth Amboy","NJ","08861",34, 2,"Paul Ferrara","President","732442600710","7323247715","221898525","01209000",1,"www.robertfiance.com"," "," ","www.robertfiance.com","www.robertfiance.com",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2," ","-2",34023,"Middlesex County",3406,-74.267346,40.508929
186283,"Rider University","2083 Lawrence Road","Lawrenceville","NJ","08648-3099",34, 2,"Mordechai Rozanski","President","6098965000"," ","210650678","00262800",1,"www.rider.edu","www.rider.edu/admissions","www.rider.edu/onestop","https://www.applyweb.com/apply/rider/","rider.studentaidcalculator.com/survey.aspx",2,1,2,8,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,18,10,6,10,4,14,21,2,3,45940,1,408,-2,2," ","-2",34021,"Mercer County",3412,-74.742822,40.283122
186335,"Roman Academy of Beauty Culture","431 Lafayette Ave","Hawthorne","NJ","07506",34, 2,"Paul Scillia","Director","9734232223","9734231823","221712011","02061800",1,"ROMANACADEMY.NET","romanacademy.net","romanacademy.net","romanacademy.net","romanacademy.net",9,3,3,2,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,"Roman Academy",6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2," ","-2",34031,"Passaic County",3409,-74.155017,40.952834
186371,"Rutgers University-Camden","406 Penn","Camden","NJ","08102",34, 2,"Robert L. Barchi","President","8562256095"," ","226001086","00262901",1,"www.rutgers.edu","admissions.rutgers.edu/","studentaid.rutgers.edu/","admissions.rutgers.edu/ApplyNow/ApplicationsAndTheBasics.aspx","studentaid.rutgers.edu/npc/",1,1,1,9,1,1,11,1,2,-2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Rutgers, The State University of New Jersey|Rutgers-Camden Campus|Rutgers|Rutgers,Camden|Rutgers-Camden|Rutgers, Camden Campus|Rutgers, New Jersey|Rutgers U|",2,19,7,4,11,4,12,21,2,3,37980,1,428,-2,2," ","-2",34007,"Camden County",3401,-75.125303,39.948628
186380,"Rutgers University-New Brunswick","83 Somerset St","New Brunswick","NJ","08901-1281",34, 2,"Robert L. Barchi","President","7329321766"," ","226001086","00262900",1,"www.rutgers.edu/","admissions.rutgers.edu/","studentaid.rutgers.edu/","admissions.rutgers.edu/ApplyNow/ApplicationsAndTheBasics.aspx","studentaid.rutgers.edu/npc/",1,1,1,9,1,1,11,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Rutgers, The State University of New Jersey|Rutgers, The State University|Rutgers University|Rutgers, New Brunswick Campus|Rutgers-New Brunswick Campus|Rutgers-New Jersey|Rutgers, The State University New Brunswick/Piscataway Campus|Rutgers, New Brunswick|Rutgers|RU|Rutgers, New Jersey",2,15,8,15,13,4,17,15,1,5,35620,1,408,-2,2," ","-2",34023,"Middlesex County",3406,-74.450510,40.503796
186399,"Rutgers University-Newark","249 University Avenue, Blumenthal Hall","Newark","NJ","07102",34, 2,"Robert L. Barchi","President","9733531766"," ","226001086","00262902",1,"www.rutgers.edu","admissions.rutgers.edu/","studentaid.rutgers.edu/","admissions.rutgers.edu/ApplyNow/ApplicationsAndTheBasics.aspx","studentaid.rutgers.edu/npc/",1,1,1,9,1,1,11,1,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"Rutgers University-Newark Campus; Rutgers University-Newark;",2,16,13,18,11,5,12,16,2,4,35620,1,408,-2,2," ","-2",34013,"Essex County",3410,-74.175294,40.741303
186405,"St Francis Medical Center-School of Radiologic Technology","601 Hamilton Ave","Trenton","NJ","08629-1986",34, 2,"Shirley Richardson","Director, Schools of Nursing and Allied Health","6095995234","6095995529","210634585","00642902",1,"www.stfrancismedical.org/Education/School-of-Radiologic-Technology.aspx"," "," "," ","www.stfrancismedical.org/Education/School-of-Radiologic-Technology.aspx",5,2,2,4,1,2,0,2,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,45940,1,408,-2,1,"Saint Francis Medical Center","201410",34021,"Mercer County",3412,-74.741869,40.216592
186423,"Saint Francis Medical Center School of Nursing","601 Hamilton Ave","Trenton","NJ","08629-1986",34, 2,"Shirley Richardson","Director","6095995190","6095995799","210634585","00642901",1,"www.stfrancismedical.org/Education/School-of-Nursing.aspx"," "," "," ","www.stfrancismedical.org/Education/School-of-Nursing.aspx",5,2,2,4,1,2,0,2,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,45940,1,408,-2,1,"Saint Francis Medical Center","201410",34021,"Mercer County",3412,-74.741860,40.216523
186432,"Saint Peter's University","2641 Kennedy Blvd","Jersey City","NJ","07306-5997",34, 2,"Eugene Cornacchia","President","2017616000","2017616011","221508627","00263800",1,"www.saintpeters.edu","www.saintpeters.edu/admission/","www.saintpeters.edu/enrollment-services/student-financial-aid/","gosaintpeters.org/web/index.cfm?&isndsl","spc.studentaidcalculator.com/survey.aspx",2,1,2,9,1,1,11,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"Saint Peter's",2,18,10,9,9,4,10,21,2,2,35620,1,408,-2,2," ","-2",34017,"Hudson County",3410,-74.071541,40.727105
186469,"Salem Community College","460 Hollywood Avenue","Carneys Point","NJ","08069-2799",34, 2,"Joan M. Baillie","President","8562992100","8563512639","221972013","00546100",1,"www.salemcc.edu"," "," ","https://self-service.salemcc.edu/selfservice/Admissions/Application.aspx?applicationformid=3","www.salemcc.edu/admissions/tuition-fees/net-price-calculator",4,2,1,3,1,2,40,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,"Salem County College|SCC|Salem College",4,4,1,-1,2,1,2,40,2,2,37980,1,428,-2,2," ","-2",34033,"Salem County",3402,-75.448633,39.753519
186584,"Seton Hall University","400 S Orange Ave","South Orange","NJ","07079-2697",34, 2,"Dr. A. Gabriel Esteban","President","9737619000"," ","221500645","00263200",1,"www.shu.edu","www.shu.edu/applying/undergraduate/","www.shu.edu/offices/financial-aid/","www.shu.edu/applying/undergraduate/apply.cfm","www7.shu.edu/admissions/cost-calculator.cfm",2,1,2,9,1,1,11,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,17,10,18,11,5,13,16,2,3,35620,1,408,-2,2," ","-2",34013,"Essex County",3410,-74.248753,40.742859
186593,"Atlantic Beauty & Spa Academy LLC","3003 English Creek Avenue","Egg Harbor Township","NJ","08234",34, 2,"Kameron K. Rabenou","President & Director","6096453635","6096450024","260843795","02234600",1,"www.shorebeautyschool.com"," "," "," ","www.shorebeautyschool.com/enrolling/tuition.php",9,3,3,2,1,2,0,2,2,-2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,2,"Shore Beauty School",6,-3,-3,-3,-3,-3,-3,-3,2,1,12100,1,428,-2,2," ","-2",34001,"Atlantic County",3402,-74.613311,39.433350
186618,"College of Saint Elizabeth","2 Convent Rd","Morristown","NJ","07960-6989",34, 2,"Dr. Helen J. Streubert","President","9732904000","9732904488","221529785","00260000",1,"www.cse.edu","www.cse.edu/admissions/","www.cse.edu/admissions/financial-aid/","https://selfservice.cse.edu/Web/Admissions/ApplicationSelectEnabledForm.aspx","cse.studentaidcalculator.com/survey.aspx",2,1,2,9,1,1,12,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"CSE",2,18,10,9,5,5,10,32,2,2,35620,1,408,-2,2," ","-2",34027,"Morris County",3411,-74.436039,40.781061
186645,"Raritan Valley Community College","118 Lamington Road","Branchburg","NJ","08876",34, 2,"James Ventantonio","Interim President","9085261200","9085260253","221815636","00773100",1,"www.raritanval.edu","www.raritanval.edu/admissions/index.html","www.raritanval.edu/studentserv/finaid/index.html","www.raritanval.edu/admissions","www.raritanval.edu/studentserv/finaid/npcalc/npcalc.html",4,2,1,3,1,2,40,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,"RVCC |Raritan",4,4,1,-1,2,1,4,40,2,3,35620,1,408,-2,2," ","-2",34035,"Somerset County",3407,-74.695500,40.617690
186867,"Stevens Institute of Technology","Castle Point On Hudson","Hoboken","NJ","07030-5991",34, 2,"Dr. Nariman Farvardin","President","2012165000","2012168348","022148735","00263900",1,"www.stevens.edu","www.stevens.edu/undergrad/","www.stevens.edu/finaid/","www.stevens.edu/undergrad/instructions.html","www.stevens.edu/finaid/prospective_ugrad.php",2,1,2,9,1,1,12,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"Stevens",2,16,17,17,12,5,14,16,2,3,35620,1,408,-2,2," ","-2",34017,"Hudson County",3408,-74.025334,40.744776
186876,"The Richard Stockton College of New Jersey","101 Vera King Farris","Galloway","NJ","08205-9441",34, 2,"Herman J. Saatkamp, Jr.","President","6096521776","6096524958","222832788","00934500",1,"www.stockton.edu","intraweb.stockton.edu/eyos/page.cfm?siteID=64&pageID=1","intraweb.stockton.edu/eyos/page.cfm?siteID=91&pageID=1","https://www.commonapp.org/CommonApp/default.aspx","www.collegeportraits.org/NJ/RSCNJ/estimator/agree",1,1,1,9,1,1,13,1,2,2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1,"Stockton State|Stockton State College|Stockton University|Richard Stockton College of New Jersey|Richard Stockton College of NJ|Stockton College of New Jersey|Stockton College of NJ|R Stockton College|RSC|Richard Stockton College|SSC",2,19,7,13,11,3,13,31,2,3,12100,1,428,-2,2," ","-2",34001,"Atlantic County",3402,-74.531087,39.492036
186900,"Talmudical Academy-New Jersey","Adelphia Road","Adelphia","NJ","07710",34, 2,"Mordecai Gottlieb","Administrator","7324311600"," ","237125575","01198900",1," "," "," "," ","sites.google.com/site/talmudicalacademynj/",2,1,2,5,1,2,30,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,24,-2,-2,-2,2,-2,51,2,1,35620,1,408,-2,2," ","-2",34025,"Monmouth County",3404,-74.250332,40.217171
187000,"Teterboro School of Aeronautics","80 Moonachie Ave","Teterboro","NJ","07608-1083",34, 2,"Donald Hulse","President","2012886300","2012885609","222259297","00545200",1,"www.teterboroschool.com","www.teterboroschool.com/Admissions.html","www.teterboroschool.com/Financial_Aid.html","www.teterboroschool.com","www.teterboroschool.com/npcalc.htm",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2," ","-2",34003,"Bergen County",3409,-74.071874,40.841265
187046,"Thomas Edison State College","101 W State St","Trenton","NJ","08608-1176",34, 2,"Dr. George A. Pruitt","President","60998411002025","6092929000","222942727","02192200",1,"www.tesc.edu","www.tesc.edu/admissions/admissions.php","www.tesc.edu/858.php","www.tesc.edu/809.php","www.tesc.edu/net_price_calc.php",1,1,1,7,1,1,20,1,2,2,2,2,13,1,"A ",-2,-2,"-2",1,1,1,1,1,"Thomas A. Edison State College |TESC |ESC |Edison State College |Thomas Edison |Edison State |Thomas Edison University |Edison University",2,20,7,7,5,3,12,22,2,5,45940,1,408,-2,2," ","-2",34021,"Mercer County",3412,-74.769652,40.220110
187134,"The College of New Jersey","2000 Pennington Road","Ewing","NJ","08628-0718",34, 2,"R. Barbara Gitenstein","President","6097711855"," ","222797398","00264200",1,"www.tcnj.edu","https://admissions.pages.tcnj.edu","financialaid.pages.tcnj.edu","https://admissions.pages.tcnj.edu/apply/","www.collegeportraits.org/NJ/TCNJ/estimator/agree",1,1,1,8,1,1,20,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1,"TCNJ",2,18,10,6,12,3,14,21,2,3,45940,1,408,-2,2," ","-2",34021,"Mercer County",3412,-74.777412,40.268742
187161,"Sanford-Brown Institute-Iselin","675 U.S Route 1, 2nd Floor","Iselin","NJ","08830",34, 2,"Salvatore Giardina","Campus Director","7326235740","7326341040","132928594","02616402",1,"WWW.SB-NJ.COM"," "," "," ","sanfordbrown.studentaidcalculator.com",6,2,3,4,1,2,0,2,2,-2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,2,"SBI-Iselin Campus",6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,1,"Career Education Corporation","300840",34023,"Middlesex County",3406,-74.305140,40.559174
187198,"Union County College","1033 Springfield Ave","Cranford","NJ","07016-1599",34, 2,"Dr. Margaret M. McMenamin","President","9087097000"," ","221515225","00264300",1,"www.ucc.edu","www.ucc.edu/Admissions","www.ucc.edu/Admissions/payingforcollege","https://www.ucc.edu/Admissions/applying/applyonline","www.ucc.edu/npcalc.htm",4,2,1,3,1,2,40,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,5,1,-1,2,1,4,40,2,4,35620,1,408,-2,2," ","-2",34039,"Union County",3407,-74.319784,40.667835
187222,"University of Medicine and Dentistry of New Jersey","65 Bergen Street, Room 1441","Newark","NJ","07101-1709",34, 2,"Denise V. Rodgers, M.D.","President (Interim)","9739724300"," ","221775306","01039400",5,"www.umdnj.edu/"," ","www.umdnj.edu/studentfinancialaid/index_new_brow.htm","https://banweb.umdnj.edu:8090/student/admissionstart.htm"," ",1,1,1,9,1,1,11,1,2,-1,1,2,11,1,"M ",-2,2013,"06/30/2013",1,1,1,2,1," ",2,25,-2,-2,-2,6,-2,52,2,3,35620,1,408,-2,2," ","-2",34013,"Essex County",3410,-74.191667,40.743408
187444,"William Paterson University of New Jersey","300 Pompton Rd","Wayne","NJ","07470",34, 2,"Kathleen Waldron","President","9737202000"," ","222781603","00262500",1,"www.wpunj.edu","www.wpunj.edu/admissions/","www.wpunj.edu/financial-aid/","www.wpunj.edu/admissions/","www.wpunj.edu/financial-aid/net_price_calc.dot",1,1,1,9,1,1,13,1,2,2,2,2,21,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,18,10,4,11,3,12,21,2,4,35620,1,408,-2,2," ","-2",34031,"Passaic County",3411,-74.199465,40.946256
187505,"Olympian University of Cosmetology","1011 E 10th St Ste B","Alamogordo","NM","88310-5051",35, 6,"Michele Leon","Financial Aid Admin","5754372221","5754371375","850352526","01300500",1,"www.olympianuniversity.com"," "," "," ","www.olympianuniversity.com/tuition.html",9,3,3,2,1,2,0,2,2,-2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,2,10460,2,-2,-2,1,"Olympus Inc.","303540",35035,"Otero County",3502,-105.938831,32.899583
187532,"Central New Mexico Community College","525 Buena Vista SE","Albuquerque","NM","87106",35, 6,"Katharine Winograd","President","5052243000"," ","850172915","00474200",1,"www.cnm.edu"," "," "," ","www.cnm.edu/cost/npcalc.htm",4,2,1,4,1,2,40,1,2,2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,1,"CNM",4,7,1,-1,1,1,5,40,2,5,10740,1,106,-2,2," ","-2",35001,"Bernalillo County",3501,-106.624957,35.075990
187596,"Navajo Technical University","Lower Point Road, State Road 371","Crownpoint","NM","87313-0849",35, 6,"Elmer Guy","President","5057864100","5057865644","850303705","02357600",1,"www.navajotech.edu"," "," "," ","sites.google.com/a/navajotech.edu/net-price-calculator/",1,1,1,7,1,1,20,1,2,2,2,1,43,1,"A ",-2,-2,"-2",1,1,1,1,1,"Navajo Tech",3,33,1,-1,3,1,2,60,1,2,23700,2,-2,-2,2," ","-2",35031,"McKinley County",3503,-108.148058,35.687412
187602,"De Wolff College Hair Styling and Cosmetology","1500 Eubank N E","Albuquerque","NM","87112-4413",35, 6,"S Washburn","President","5052964100","5052965631","850287118","01063200",1,"www.dewolffcollege.net","www.dewolffcollege.net","www.dewolffcollege.net","www.dewolffcollege.net","www.dewolffcollege.net",9,3,3,2,1,2,0,2,2,-2,2,2,11,1,"A ",-2,-2,"-2",1,1,1,1,2," ",6,-3,-3,-3,-3,-3,-3,-3,2,1,10740,1,106,-2,2," ","-2",35001,"Bernalillo County",3501,-106.532675,35.096250
187620,"New Mexico State University-Dona Ana","3400 S Espina","Las Cruces","NM","88003-0105",35, 6,"Andrew J. Burke","Interim President","5755277500","5755277515","856000401","00265702",1,"dabcc.nmsu.edu/","dabcc.nmsu.edu/admissions/","dabcc.nmsu.edu/fa/","https://app.applyyourself.com/?id=nmsu-u","nmsu.studentaidcalculator.com/",4,2,1,3,1,2,40,1,2,2,2,2,22,1,"A ",-2,-2,"-2",1,1,1,1,1,"NMSU-Dona Ana",4,11,1,-1,1,1,4,40,2,3,29740,1,238,-2,1,"New Mexico State University System","135020",35013,"Doña Ana County",3502,-106.747967,32.278094
187639,"Clovis Community College","417 Schepps Blvd","Clovis","NM","88101-8381",35, 6,"Dr. Becky Rowley","President","8007692811","5757694190","850390140","00474300",1,"www.clovis.edu","www.clovis.edu","www.clovis.edu","www.clovis.edu/register","www.clovis.edu/netpricecalculator/npcalc.htm",4,2,1,3,1,2,40,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,1,1,3,40,2,2,17580,2,188,-2,2," ","-2",35009,"Curry County",3503,-103.165886,34.402483
187648,"Eastern New Mexico University-Main Campus","1500 S Ave K","Portales","NM","88130",35, 6,"Steven Gamble","President","5755621011","5755622980","856000286","00265100",1,"www.enmu.edu","enmu.edu/future-students/index.shtml","enmu.edu/services/financialaid/index.shtml","https://itsweb.enmu.edu/ssb.php?w=p&d=apply","www.enmu.edu/services/financialaid/netpricecalculator/",1,1,1,7,1,1,20,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1,"ENMU",2,20,10,4,6,4,13,21,2,3,38780,2,188,-2,1,"Eastern New Mexico University","135010",35041,"Roosevelt County",3503,-103.347294,34.178260
187666,"Eastern New Mexico University-Roswell Campus","52 University Blvd","Roswell","NM","88202-6000",35, 6,"Dr. John Madden","President","5756247000","5756247342","850400208","00265101",1,"www.roswell.enmu.edu","www.roswell.enmu.edu/admissions/admissions/admissions-home","www.roswell.enmu.edu/student-affairs/financial-aid/financial-aid-home","www.roswell.enmu.edu/forms/admissions/application.pdf","www.roswell.enmu.edu/student-affairs/financial-aid/net-price-calculator",4,2,1,4,1,2,40,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,11,1,-1,1,1,3,40,2,2,40740,2,-2,-2,1,"Eastern New Mexico University","135010",35005,"Chaves County",3502,-104.524336,33.313900
187745,"Institute of American Indian and Alaska Native Culture","83 Avan Nu Po Road","Santa Fe","NM","87508-1300",35, 6,"Dr. Robert Martin","President","5054242331","5054244500","120476858","02146400",1,"www.iaia.edu","www.iaia.edu/admissions/","www.iaia.edu/academics/ssc/financial-aid-and-scholarships/","www.iaia.edu/admissions/admissions-application-process/online-application-for-admission/","www.iaia.edu/admissions/financial-aid-and-scholarships/net-price-calculator/",1,1,1,7,1,1,20,1,2,2,2,1,41,1,"A ",-2,-2,"-2",1,1,1,1,1,"Institute of American Indian Arts",2,33,6,-1,6,2,7,60,1,1,42140,1,106,-2,2," ","-2",35049,"Santa Fe County",3503,-106.010015,35.586563
187897,"New Mexico Highlands University","University Ave","Las Vegas","NM","87701",35, 6,"Dr. Jim Fries","President","5054257511"," ","856000406","00265300",1,"www.nmhu.edu","www.nmhu.edu","www.nmhu.edu","www.nmhu.edu","www.collegeportraits.org/NM/NMHU/estimator",1,1,1,7,1,1,20,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",2,18,13,4,6,5,10,21,2,2,29780,2,106,-2,2," ","-2",35047,"San Miguel County",3503,-105.222824,35.598982
187903,"New Mexico Junior College","5317 Lovington Hwy","Hobbs","NM","88240",35, 6,"Steve McCleery","President","5753924510","5054922767","850193990","00265500",1,"www.nmjc.edu"," "," "," ","www.nmjc.edu/NetPrice/npcalc.htm",4,2,1,3,1,2,40,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1," ",4,2,1,-1,2,1,2,40,2,2,26020,2,-2,-2,2," ","-2",35025,"Lea County",3502,-103.182466,32.757596
187912,"New Mexico Military Institute","101 W.  College Blvd.","Roswell","NM","88201-5173",35, 6,"MG Jerry Grizzle","Superintendent","5056226250","5056248073","856000408","00265600",1,"www.nmmi.edu","www.nmmi.edu/admissions/index.htm","www.nmmi.edu/financialaid/index.htm","www.nmmi.edu/SelfServiceWeb/Admissions/ApplicationSelectEnabledForm.aspx","www.nmmi.edu/admissions/npc/",4,2,1,3,1,2,40,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1,"NMMI",4,8,1,-1,4,1,1,40,2,1,40740,2,-2,-2,2," ","-2",35005,"Chaves County",3502,-104.524876,33.409522
187958,"University of New Mexico-Gallup Campus","705 Gurley Ave.","Gallup","NM","87301",35, 6,"Christopher Dyer","Executive Director","5058637500","5058637548","856000642","00266301",1,"www.gallup.unm.edu","www.gallup.unm.edu/students-and-family/admissions/index.php","www.gallup.unm.edu/students-and-family/financial-aid/index.php","https://www8.unm.edu/pls/banp/twbkwbis.P_GenMenu?name=homepage","npc.collegeboard.org/student/app/unm",4,2,1,3,1,2,40,1,2,2,2,2,41,1,"A ",-2,-2,"-2",1,1,1,1,1,"UNM-Gallup",4,11,1,-1,2,1,2,40,2,2,23700,2,-2,-2,1,"University of New Mexico","135030",35031,"McKinley County",3503,-108.727016,35.501470
187967,"New Mexico Institute of Mining and Technology","801 Leroy Place","Socorro","NM","87801",35, 6,"Daniel H. Lopez","President","8004288324","5058355989","856000411","00265400",1,"www.nmt.edu","www.nmt.edu/office-of-admission","www.nmt.edu/financial-aid-financial-aid","www.nmt.edu/prospective-students","npc.collegeboard.org/student/app/nmt",1,1,1,9,1,1,12,1,2,2,2,2,33,1,"A ",-2,-2,"-2",1,1,1,1,1,"New Mexico Tech |New Mexico School of Mines",2,19,11,17,12,4,11,16,2,2,-2,-2,-2,-2,2," ","-2",35053,"Socorro County",3502,-106.907491,34.066035
